"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sun Apr 16 21:44:54 GMT 2023","Sun Apr 16 21:44:54 GMT 2023","0","test","test_conduit","TestConduit","","","Bejelentkezés - Helyes felhasználói adatokkal",""
"broken","Sun Apr 16 21:44:55 GMT 2023","Sun Apr 16 21:44:55 GMT 2023","0","test","test_conduit","TestConduit","","","Bejelentkezés - Helytelen felhasználói adatokkal",""
"broken","Sun Apr 16 21:44:54 GMT 2023","Sun Apr 16 21:44:54 GMT 2023","0","test","test_conduit","TestConduit","","","Regisztráció - Helytelen felhasználói adatokkal",""
"broken","Sun Apr 16 21:44:52 GMT 2023","Sun Apr 16 21:44:52 GMT 2023","0","test","test_conduit","TestConduit","","","Regisztráció - Helyes felhasználói adatokkal",""
