"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 24 22:50:26 GMT 2023","Mon Apr 24 22:50:27 GMT 2023","827","test","test_conduit","TestConduit","","","Regisztráció - Helytelen felhasználói adatokkal",""
"passed","Mon Apr 24 22:50:08 GMT 2023","Mon Apr 24 22:50:14 GMT 2023","6147","test","test_conduit","TestConduit","","","Adatkezelési nyilatkozat elfogadása",""
"passed","Mon Apr 24 22:51:31 GMT 2023","Mon Apr 24 22:51:33 GMT 2023","2133","test","test_conduit","TestConduit","","","Felhasználónév módosítása",""
"passed","Mon Apr 24 22:50:15 GMT 2023","Mon Apr 24 22:50:21 GMT 2023","6140","test","test_conduit","TestConduit","","","Adatkezelési nyilatkozat elutasítása",""
"passed","Mon Apr 24 22:50:47 GMT 2023","Mon Apr 24 22:50:48 GMT 2023","893","test","test_conduit","TestConduit","","","Több oldalas lista bejárása",""
"passed","Mon Apr 24 22:50:38 GMT 2023","Mon Apr 24 22:50:44 GMT 2023","5930","test","test_conduit","TestConduit","","","Kijelentkezés",""
"passed","Mon Apr 24 22:50:45 GMT 2023","Mon Apr 24 22:50:46 GMT 2023","915","test","test_conduit","TestConduit","","","Posztok listázása",""
"passed","Mon Apr 24 22:50:55 GMT 2023","Mon Apr 24 22:51:22 GMT 2023","27096","test","test_conduit","TestConduit","","","Kommentelés sorozatos adatbeolvasással",""
"passed","Mon Apr 24 22:50:22 GMT 2023","Mon Apr 24 22:50:25 GMT 2023","2389","test","test_conduit","TestConduit","","","Regisztráció - Helyes felhasználói adatokkal",""
"passed","Mon Apr 24 22:50:50 GMT 2023","Mon Apr 24 22:50:54 GMT 2023","3249","test","test_conduit","TestConduit","","","Új poszt közzététele",""
"passed","Mon Apr 24 22:51:34 GMT 2023","Mon Apr 24 22:51:35 GMT 2023","911","test","test_conduit","TestConduit","","","Adatok exportálása",""
"passed","Mon Apr 24 22:51:23 GMT 2023","Mon Apr 24 22:51:30 GMT 2023","6593","test","test_conduit","TestConduit","","","Komment törlése",""
"broken","Mon Apr 24 22:50:28 GMT 2023","Mon Apr 24 22:50:35 GMT 2023","7487","test","test_conduit","TestConduit","","","Bejelentkezés - Helyes felhasználói adatokkal",""
"passed","Mon Apr 24 22:50:36 GMT 2023","Mon Apr 24 22:50:37 GMT 2023","773","test","test_conduit","TestConduit","","","Bejelentkezés - Helytelen felhasználói adatokkal",""
